Wiek,Średnie Zarobki,Czas Początkowy Podróży,Czas Końcowy Podróży,Całkowity Czas Podróży,Płeć_Kobieta,Płeć_Mężczyzna,Wykształcenie_Podstawowe,Wykształcenie_Wyższe,Wykształcenie_Średnie,Cel Podróży_Edukacja,Cel Podróży_Inne,Cel Podróży_Praca,Cel Podróży_Rozrywka,Cel Podróży_Zakupy
-0.47156335503270297,0.6139773858958365,06:59,07:43,00:44,False,True,False,False,True,False,True,False,False,False
-0.21094783303158798,-0.7127925006895772,06:52,08:20,01:28,True,False,True,False,False,True,False,False,False,False
1.613360820976217,0.9365816569481198,13:09,14:30,01:21,False,True,True,False,False,False,False,False,False,True
0.04966768896952699,-0.3911820390144757,07:11,09:01,01:50,True,False,True,False,False,False,False,True,False,False
0.7012064939723144,1.0164100395711464,18:26,05:15,10:49,True,False,False,False,True,True,False,False,False,False
-0.9276405185346541,-1.289837748336137,07:49,17:38,09:49,True,False,True,False,False,False,True,False,False,False
-1.2534099210360479,-1.1775086486748982,23:14,10:45,11:31,True,False,True,False,False,False,False,False,False,True
-1.6443332040377203,1.5385781071710727,05:02,05:17,00:15,False,True,False,True,False,False,False,False,False,True
-0.47156335503270297,-0.6455743275412824,22:28,23:43,01:15,False,True,False,True,False,False,False,False,True,False
0.8966681354731506,0.09408333744715579,20:07,04:13,08:06,True,False,False,True,False,False,False,False,False,True
-0.22202399271663548,-0.835738463063246,15:31,15:57,00:26,True,False,True,False,False,True,False,False,False,False
-0.7321788770338179,-0.8968076196904763,22:36,23:51,01:15,False,True,False,True,False,True,False,False,False,False
1.613360820976217,-0.47597087651150477,15:15,19:56,04:41,True,False,False,False,True,False,True,False,False,False
0.44059097197119945,0.3661322104417615,09:46,17:48,08:02,False,True,False,False,True,False,False,False,True,False
1.0921297769739868,1.0087201889148543,20:44,04:00,07:16,False,True,False,True,False,False,False,False,True,False
1.6785147014764956,1.2635850380965166,17:17,23:58,06:41,False,True,True,False,False,False,True,False,False,False
0.44059097197119945,-1.6170043777107566,21:08,00:03,02:55,True,False,True,False,False,False,True,False,False,False
-0.21094783303158798,1.2596012085758828,19:23,03:51,08:28,True,False,False,False,True,False,True,False,False,False
-0.4064094745324242,0.647735400676363,19:21,01:18,05:57,False,True,True,False,False,False,False,False,True,False
0.11482156946980573,-0.44053455540524783,17:32,18:33,01:01,True,False,True,False,False,False,True,False,False,False
0.44059097197119945,-0.6070563381645707,20:55,21:34,00:39,True,False,True,False,False,False,False,False,True,False
-0.7321788770338179,0.45209528956600814,05:48,09:42,03:54,False,True,True,False,False,False,False,True,False,False
-0.47156335503270297,-0.918135857246307,19:34,03:09,07:35,False,True,False,False,True,False,True,False,False,False
-0.7321788770338179,-0.4574550908530589,16:33,19:03,02:30,True,False,False,True,False,True,False,False,False,False
1.3527452989751019,-1.6097441276497881,23:22,06:20,06:58,True,False,False,False,True,False,True,False,False,False
0.24512933047036323,0.0010919925834157313,17:11,20:29,03:18,True,False,False,True,False,False,False,False,False,True
0.24512933047036323,1.1470515806090444,14:24,18:12,03:48,False,True,True,False,False,False,False,False,False,True
-0.9276405185346541,1.233475764372272,10:20,10:56,00:36,True,False,False,True,False,False,False,True,False,False
1.613360820976217,-1.267925253970666,05:04,14:51,09:47,True,False,False,True,False,False,False,True,False,False
1.0921297769739868,0.9571251574164934,10:01,18:33,08:32,False,True,True,False,False,False,False,False,False,True
1.1572836574742655,-0.5291668862284385,23:50,09:50,10:00,True,False,False,True,False,False,False,False,True,False
-0.9927943990349329,1.149039199363408,09:51,20:02,10:11,False,True,False,False,True,False,True,False,False,False
1.4178991794753806,-1.068501793617495,14:49,16:48,01:59,True,False,True,False,False,False,False,True,False,False
0.7012064939723144,-1.5541566746188866,23:44,08:19,08:35,True,False,False,False,True,False,False,True,False,False
-1.5791793235374416,-1.1447759473152108,08:08,14:06,05:58,True,False,False,False,True,False,True,False,False,False
-1.1882560405357692,-1.488321815387534,16:19,02:52,10:33,True,False,True,False,False,True,False,False,False,False
-0.47156335503270297,-0.9412741453104346,10:59,14:29,03:30,False,True,True,False,False,False,True,False,False,False
-1.1231021600354905,0.9333682444950996,19:46,02:27,06:41,True,False,False,True,False,False,False,False,False,True
1.6785147014764956,-1.4153126262142772,19:20,04:38,09:18,True,False,True,False,False,False,True,False,False,False
1.2224375379745445,-0.42965420432768625,14:46,21:50,07:04,False,True,True,False,False,False,False,True,False,False
0.04966768896952699,1.3505619746257271,19:41,23:26,03:45,False,True,False,False,True,False,False,False,False,True
1.6785147014764956,0.829321844311699,10:10,18:52,08:42,False,True,False,True,False,True,False,False,False,False
-1.0579482795352118,0.4714330443635067,09:46,19:00,09:14,False,True,False,False,True,False,False,True,False,False
0.8315142549728719,1.4253325262398104,19:06,00:05,04:59,False,True,False,True,False,False,False,True,False,False
0.04966768896952699,0.7047433996758008,05:48,13:06,07:18,True,False,False,True,False,False,False,True,False,False
-1.2534099210360479,1.0428791642510156,15:35,01:26,09:51,False,True,False,False,True,False,False,True,False,False
-1.3185638015363266,-1.0595403251990454,22:35,06:37,08:02,False,True,False,False,True,True,False,False,False,False
0.7012064939723144,0.49777901687271686,15:09,17:11,02:02,True,False,False,False,True,True,False,False,False,False
-0.4064094745324242,0.47571759430086685,05:13,10:41,05:28,False,True,True,False,False,False,False,False,True,False
1.613360820976217,0.06657744333057215,16:59,19:49,02:50,False,True,False,True,False,False,False,False,True,False
-1.1882560405357692,-0.5566899643688352,06:53,17:58,11:05,False,True,False,True,False,False,False,True,False,False
0.570898732971757,-1.6546202058372887,15:34,18:38,03:04,False,True,True,False,False,False,False,False,True,False
1.613360820976217,-0.9568858309444933,22:43,02:48,04:05,True,False,False,False,True,False,True,False,False,False
1.3527452989751019,1.414234510860618,06:55,08:52,01:57,True,False,False,False,True,False,False,False,False,True
-1.1882560405357692,-1.0187196766313995,20:22,03:43,07:21,False,True,False,False,True,False,True,False,False,False
0.9618220159734294,0.029717712251809445,11:01,18:53,07:52,False,True,False,True,False,False,False,False,False,True
-0.7321788770338179,-1.523268391815122,18:26,23:34,05:08,False,True,True,False,False,True,False,False,False,False
0.9618220159734294,-0.659413194718639,17:18,18:38,01:20,True,False,False,False,True,False,True,False,False,False
-0.5367172355329817,-0.25117806900249257,10:20,19:53,09:33,True,False,True,False,False,False,False,False,True,False
-0.015486191530751755,-1.3311395495705451,23:40,10:21,10:41,True,False,False,False,True,False,False,False,True,False
-0.47156335503270297,-0.8990816388417222,17:18,04:52,11:34,False,True,False,True,False,False,False,True,False,False
1.613360820976217,-0.9071352180020548,17:33,02:51,09:18,True,False,False,True,False,False,False,False,True,False
1.0269758964737081,-0.03010846665295105,19:23,04:25,09:02,True,False,True,False,False,False,True,False,False,False
1.613360820976217,-0.5106138685183976,09:26,16:45,07:19,False,True,True,False,False,False,False,True,False,False
-1.0579482795352118,0.11530274285217147,18:18,19:13,00:55,True,False,False,True,False,False,False,False,True,False
-0.14579395253130925,0.43576760293974354,18:42,04:02,09:20,False,True,False,True,False,False,False,False,True,False
0.8315142549728719,-0.23692105724568768,12:34,18:43,06:09,False,True,False,False,True,True,False,False,False,False
1.613360820976217,0.037095386475499655,09:13,20:33,11:20,False,True,False,True,False,True,False,False,False,False
0.8315142549728719,1.2554684508488698,07:04,12:52,05:48,False,True,False,False,True,False,True,False,False,False
0.570898732971757,-0.11421853520936892,06:00,08:53,02:53,False,True,False,False,True,False,False,True,False,False
1.2875914184748232,0.9118137506257316,11:06,19:50,08:44,False,True,False,True,False,False,False,False,False,True
-0.4064094745324242,-1.4151665620118672,18:57,00:02,05:05,False,True,False,False,True,False,True,False,False,False
1.6785147014764956,-0.23747667401563913,10:09,15:35,05:26,False,True,True,False,False,False,True,False,False,False
0.24512933047036323,0.5566658024757035,11:11,13:51,02:40,False,True,False,False,True,False,True,False,False,False
1.613360820976217,-1.0165058015634987,16:10,23:28,07:18,False,True,False,True,False,False,False,True,False,False
0.11482156946980573,-1.4469713260856554,06:06,09:37,03:31,False,True,False,False,True,False,False,False,True,False
0.44059097197119945,1.5442688830571258,07:51,12:26,04:35,True,False,False,True,False,True,False,False,False,False
-1.709487084537999,-1.5242077851168963,09:21,13:23,04:02,False,True,True,False,False,False,True,False,False,False
-0.4064094745324242,-1.294990091476051,22:19,04:16,05:57,True,False,False,False,True,True,False,False,False,False
-0.6018711160332605,-0.10996262531169657,21:52,06:18,08:26,False,True,True,False,False,True,False,False,False,False
-1.1882560405357692,1.1694280436174647,05:36,07:35,01:59,False,True,True,False,False,False,True,False,False,False
-0.5367172355329817,0.7235627697549424,07:08,17:37,10:29,True,False,True,False,False,False,False,False,False,True
-1.1882560405357692,0.99808900618258,16:20,21:03,04:43,False,True,False,False,True,False,False,False,False,True
-0.6018711160332605,-0.9269283494305963,08:31,12:42,04:11,False,True,True,False,False,False,True,False,False,False
1.4178991794753806,-0.755517711896491,16:47,20:25,03:38,True,False,False,False,True,True,False,False,False,False
-1.5791793235374416,-0.6090725969586229,23:35,00:41,01:06,True,False,False,True,False,False,True,False,False,False
-1.2534099210360479,-0.25529650670966125,07:56,16:05,08:09,True,False,False,False,True,True,False,False,False,False
-0.34125559403214545,-0.18003621041690884,13:08,22:52,09:44,False,True,True,False,False,False,False,True,False,False
-0.6018711160332605,-0.7950524226821349,10:14,12:43,02:29,True,False,True,False,False,False,False,False,False,True
-0.08064007203103049,0.48127662600435384,17:22,19:59,02:37,True,False,False,False,True,False,True,False,False,False
-1.6443332040377203,-0.6293955691213965,12:07,12:20,00:13,True,False,True,False,False,False,True,False,False,False
0.6360526134720357,0.30914998747804256,12:56,19:17,06:21,False,True,True,False,False,False,False,False,True,False
-0.8624866380343754,-1.601590308350547,15:06,01:16,10:10,True,False,False,True,False,True,False,False,False,False
-1.4488715625368842,-0.8903521547447474,06:45,12:57,06:12,True,False,False,True,False,False,True,False,False,False
1.2875914184748232,-1.4995000228778532,16:42,23:30,06:48,False,True,False,True,False,False,True,False,False,False
-0.7321788770338179,-1.205535791513808,13:04,17:25,04:21,False,True,False,False,True,False,True,False,False,False
0.9618220159734294,0.5857383067632336,13:56,22:46,08:50,False,True,False,True,False,False,False,True,False,False
1.0269758964737081,0.692093094145506,05:16,14:00,08:44,True,False,True,False,False,True,False,False,False,False
-1.4488715625368842,-1.5304226737292441,05:53,10:12,04:19,True,False,False,False,True,False,True,False,False,False
0.570898732971757,-0.4509137057882653,11:02,19:50,08:48,False,True,True,False,False,False,False,False,True,False
-1.3185638015363266,0.7458704966681109,05:29,11:15,05:46,True,False,False,False,True,True,False,False,False,False
-0.08064007203103049,-0.7446259048030539,08:07,12:00,03:53,False,True,True,False,False,False,True,False,False,False
1.4178991794753806,0.7265356058745813,05:14,08:12,02:58,True,False,True,False,False,True,False,False,False,False
-0.9276405185346541,-1.0376593348772312,13:32,15:50,02:18,False,True,False,False,True,False,False,False,False,True
-0.7321788770338179,-0.48598343438651287,15:40,22:34,06:54,True,False,True,False,False,False,True,False,False,False
-1.3185638015363266,-0.5620026917310035,07:33,10:15,02:42,False,True,False,True,False,False,False,False,False,True
-0.5367172355329817,-0.5242236153782486,18:52,22:08,03:16,False,True,False,False,True,False,True,False,False,False
1.3527452989751019,-1.5016079297989076,22:30,01:27,02:57,True,False,False,False,True,False,False,False,True,False
-0.7321788770338179,1.562985148993389,14:16,22:42,08:26,True,False,False,False,True,False,False,True,False,False
-0.14579395253130925,-0.4116911714352232,18:01,19:29,01:28,True,False,False,False,True,False,False,False,False,True
0.7663603744725932,1.2339655090509407,22:25,01:13,02:48,True,False,False,False,True,False,False,False,True,False
0.44059097197119945,-0.7317951670227234,06:20,06:27,00:07,False,True,False,True,False,False,True,False,False,False
-1.1882560405357692,-1.0197593100720823,13:44,21:27,07:43,True,False,False,False,True,False,False,True,False,False
1.0921297769739868,-1.4126261904915205,07:51,09:33,01:42,False,True,False,False,True,False,True,False,False,False
1.2875914184748232,0.1479294760650124,13:16,20:19,07:03,True,False,False,False,True,False,False,True,False,False
0.310283210970642,1.6933488816463116,18:24,03:46,09:22,False,True,False,True,False,False,False,False,True,False
-0.34125559403214545,-0.24564481333472477,22:39,09:59,11:20,True,False,True,False,False,False,False,False,True,False
0.310283210970642,0.6305141448118251,08:30,11:53,03:23,True,False,True,False,False,False,True,False,False,False
-0.9276405185346541,-0.024546570945495182,06:42,10:59,04:17,True,False,True,False,False,False,False,False,False,True
1.4830530599756593,-0.36770579848202706,19:39,22:12,02:33,True,False,False,False,True,True,False,False,False,False
1.4178991794753806,0.9450132846323372,13:32,14:41,01:09,True,False,False,False,True,False,True,False,False,False
0.7663603744725932,-0.7432511828980186,22:45,05:29,06:44,False,True,False,True,False,True,False,False,False,False
-0.6670249965335392,-0.7700267560025524,11:28,11:50,00:22,True,False,True,False,False,False,True,False,False,False
0.8966681354731506,0.33806783555125697,18:42,21:25,02:43,False,True,False,True,False,False,True,False,False,False
0.24512933047036323,0.25259163710171,16:04,02:39,10:35,False,True,False,False,True,False,False,False,False,True
1.3527452989751019,0.00553406273906153,06:48,10:39,03:51,True,False,False,False,True,False,False,False,False,True
-1.3185638015363266,-0.3336413352768365,05:18,06:04,00:46,True,False,False,True,False,True,False,False,False,False
-0.08064007203103049,-1.0638735632038758,12:37,17:44,05:07,False,True,True,False,False,False,True,False,False,False
-1.709487084537999,-1.381746499699662,20:59,06:54,09:55,True,False,True,False,False,True,False,False,False,False
1.613360820976217,-0.42064977584970403,05:58,14:08,08:10,True,False,False,False,True,True,False,False,False,False
-0.08064007203103049,-1.0704779563559834,10:54,20:50,09:56,True,False,False,False,True,False,True,False,False,False
1.613360820976217,1.227721980398905,15:05,01:09,10:04,True,False,True,False,False,True,False,False,False,False
0.8966681354731506,0.9414905597506841,12:51,19:53,07:02,True,False,True,False,False,False,False,False,False,True
-1.3185638015363266,1.2562990119998285,07:46,08:17,00:31,True,False,False,False,True,True,False,False,False,False
-0.9276405185346541,-0.5541324088246755,14:08,21:34,07:26,True,False,False,False,True,False,False,False,True,False
-0.8624866380343754,-0.20352104296126414,10:49,19:39,08:50,False,True,False,False,True,False,False,False,True,False
1.613360820976217,-0.7093270558873004,14:26,01:59,11:33,False,True,False,False,True,True,False,False,False,False
-1.2534099210360479,1.1317205673639306,13:01,23:20,10:19,True,False,False,False,True,True,False,False,False,False
0.3754370914709207,-0.9722512122372332,15:46,19:54,04:08,True,False,False,False,True,False,True,False,False,False
-0.14579395253130925,-1.2604845716596618,05:05,16:02,10:57,False,True,False,True,False,False,False,False,False,True
-1.3185638015363266,0.9212420516910995,18:15,22:31,04:16,True,False,False,False,True,False,False,False,False,True
-0.21094783303158798,-1.4858129479108442,15:03,18:13,03:10,True,False,True,False,False,False,False,False,True,False
-0.47156335503270297,-0.5627215567271783,06:10,10:18,04:08,True,False,True,False,False,False,False,False,True,False
-0.4064094745324242,0.5974835870393801,23:23,02:59,03:36,False,True,False,True,False,False,True,False,False,False
-1.3185638015363266,-0.23802656277765333,14:44,01:55,11:11,True,False,False,False,True,False,False,False,True,False
-1.514025443037163,0.7868543934619798,23:12,03:24,04:12,False,True,True,False,False,True,False,False,False,False
-0.015486191530751755,1.4631746106798793,20:41,00:16,03:35,True,False,False,False,True,False,False,True,False,False
1.613360820976217,-1.3777512141631527,09:24,16:43,07:19,False,True,False,False,True,False,False,False,False,True
1.0921297769739868,1.363014663882173,06:31,15:20,08:49,False,True,False,True,False,False,False,False,False,True
-1.2534099210360479,1.4306824856535734,11:05,11:39,00:34,True,False,False,False,True,False,False,False,False,True
0.7012064939723144,-0.0038541422707431216,18:58,23:24,04:26,False,True,True,False,False,False,False,False,True,False
-0.8624866380343754,0.3817324400599446,10:39,17:40,07:01,False,True,True,False,False,False,False,True,False,False
-1.514025443037163,-0.021994743409273206,05:55,08:48,02:53,True,False,False,False,True,True,False,False,False,False
-0.9276405185346541,0.6557632038009759,09:59,10:16,00:17,False,True,True,False,False,False,False,False,True,False
0.8315142549728719,-1.5846239488392349,22:38,08:41,10:03,False,True,True,False,False,True,False,False,False,False
-1.709487084537999,0.09807862298366522,23:17,23:51,00:34,True,False,True,False,False,False,False,True,False,False
-1.3837176820366053,-0.8084187292046358,14:18,21:03,06:45,True,False,True,False,False,False,False,True,False,False
-0.14579395253130925,-1.2615299331082823,17:15,02:37,09:22,True,False,True,False,False,True,False,False,False,False
0.24512933047036323,0.8874869009145419,07:25,15:54,08:29,False,True,False,False,True,False,True,False,False,False
-1.709487084537999,0.61129095017308,12:56,22:37,09:41,False,True,False,True,False,False,False,False,True,False
1.0921297769739868,-0.4009597485640403,11:12,11:19,00:07,True,False,False,False,True,False,False,False,False,True
0.11482156946980573,-0.6575916881944671,09:50,14:37,04:47,True,False,False,False,True,True,False,False,False,False
-0.4064094745324242,-0.6930595133443813,10:44,21:45,11:01,False,True,True,False,False,False,True,False,False,False
-0.9276405185346541,0.029984064620910144,15:36,02:14,10:38,False,True,False,True,False,True,False,False,False,False
-0.9276405185346541,-0.808948569938868,17:12,17:27,00:15,True,False,True,False,False,True,False,False,False,False
-0.14579395253130925,0.8738456500110343,12:24,17:08,04:44,True,False,False,True,False,False,False,False,True,False
-0.7973327575340967,-0.7991336283377088,20:03,02:24,06:21,False,True,False,True,False,True,False,False,False,False
1.613360820976217,-0.20440029217969297,14:55,22:35,07:40,True,False,True,False,False,False,False,False,True,False
-0.8624866380343754,1.3657870197239945,08:13,13:16,05:03,True,False,False,False,True,False,False,False,True,False
-0.08064007203103049,-1.4771235598694328,05:04,15:04,10:00,True,False,True,False,False,True,False,False,False,False
-1.514025443037163,-0.5569133566784034,23:59,07:57,07:58,False,True,False,False,True,False,False,False,False,True
-0.34125559403214545,0.22357354888958722,17:28,18:18,00:50,False,True,False,True,False,False,False,False,True,False
0.5057448524714782,1.2026161216081954,08:30,10:08,01:38,True,False,False,True,False,False,True,False,False,False
-1.4488715625368842,0.6588219600396797,09:16,15:00,05:44,True,False,False,False,True,False,True,False,False,False
-0.015486191530751755,0.6687457337916541,23:07,08:20,09:13,True,False,False,True,False,False,False,False,True,False
-1.2534099210360479,0.9228430299096722,12:53,21:18,08:25,True,False,False,True,False,False,False,True,False,False
-0.015486191530751755,0.0644408963698293,23:01,03:28,04:27,True,False,False,False,True,False,False,True,False,False
1.4830530599756593,0.22236207521077486,19:59,21:25,01:26,False,True,True,False,False,False,True,False,False,False
1.0921297769739868,1.1202845995164168,12:31,20:29,07:58,True,False,False,False,True,False,False,True,False,False
0.3754370914709207,0.2270447216998014,10:31,15:22,04:51,False,True,False,False,True,True,False,False,False,False
-0.9927943990349329,-0.9098617497803752,19:19,06:51,11:32,True,False,True,False,False,True,False,False,False,False
0.8315142549728719,-1.6547147179682598,09:05,13:28,04:23,True,False,False,True,False,False,True,False,False,False
-1.1231021600354905,-1.6922532179876335,21:22,02:18,04:56,True,False,False,True,False,True,False,False,False,False
1.0269758964737081,-0.7841405675609161,10:39,15:10,04:31,True,False,False,False,True,False,False,True,False,False
0.04966768896952699,1.1802654346354942,11:26,21:23,09:57,True,False,False,False,True,False,False,False,False,True
1.0921297769739868,0.35538933155470326,05:46,14:56,09:10,True,False,False,True,False,False,False,True,False,False
-0.7973327575340967,-0.4083517428075747,22:17,08:23,10:06,True,False,False,False,True,False,False,True,False,False
-0.14579395253130925,0.6234085509651734,06:41,16:27,09:46,True,False,False,False,True,True,False,False,False,False
0.3754370914709207,-0.9721051480348231,21:12,03:10,05:58,True,False,False,False,True,False,False,False,True,False
1.4830530599756593,0.1587811871028862,08:46,10:55,02:09,True,False,False,True,False,False,False,False,True,False
1.0269758964737081,-0.3633124163938513,19:50,03:42,07:52,True,False,False,True,False,False,False,False,False,True
0.6360526134720357,1.665530811097126,23:03,06:14,07:11,False,True,True,False,False,False,False,False,False,True
-0.08064007203103049,0.0885959058428894,09:35,16:45,07:10,True,False,False,True,False,False,False,False,False,True
-0.27610171353186674,0.34123542394077594,15:05,20:12,05:07,True,False,False,True,False,False,False,False,True,False
1.3527452989751019,1.685472870732046,16:47,18:51,02:04,True,False,False,True,False,False,False,True,False,False
-1.2534099210360479,0.520046647730322,22:57,04:52,05:55,True,False,False,True,False,False,True,False,False,False
0.570898732971757,-1.6640828749502825,15:48,19:49,04:01,True,False,True,False,False,False,False,True,False,False
-0.9276405185346541,1.0772701239086524,13:37,16:43,03:06,True,False,False,False,True,False,False,True,False,False
1.3527452989751019,-1.4156820827262555,20:24,02:19,05:55,False,True,False,True,False,True,False,False,False,False
-0.14579395253130925,0.911641910387602,08:42,17:28,08:46,True,False,False,True,False,True,False,False,False,False
-1.709487084537999,0.6121530153676961,23:16,23:37,00:21,False,True,False,True,False,True,False,False,False,False
-0.015486191530751755,1.694694963511659,07:12,16:30,09:18,False,True,True,False,False,False,False,True,False,False
-0.9276405185346541,0.23341999453440326,15:40,22:26,06:46,False,True,False,False,True,True,False,False,False,False
-0.21094783303158798,-1.5785150283737337,06:53,15:55,09:02,True,False,False,False,True,False,True,False,False,False
1.4830530599756593,0.8941342541261822,15:39,16:32,00:53,True,False,False,True,False,True,False,False,False,False
-1.1231021600354905,-1.090139343601959,12:32,13:59,01:27,True,False,False,False,True,False,False,True,False,False
-1.514025443037163,-1.018063819722539,13:39,15:23,01:44,False,True,False,False,True,False,False,True,False,False
1.3527452989751019,0.2929740930621258,21:25,02:08,04:43,False,True,True,False,False,True,False,False,False,False
-1.6443332040377203,-0.17547098809060355,17:17,04:32,11:15,True,False,False,False,True,False,False,False,True,False
1.3527452989751019,-0.7470230761249593,13:03,13:36,00:33,False,True,False,False,True,False,False,True,False,False
-0.4064094745324242,0.3098516684504046,13:39,21:34,07:55,False,True,False,True,False,False,False,False,True,False
-1.3185638015363266,0.3751337749157748,18:25,20:37,02:12,False,True,False,True,False,False,True,False,False,False
-1.514025443037163,0.8727888325465382,19:55,22:52,02:57,False,True,True,False,False,False,False,False,False,True
1.1572836574742655,-1.1871059259744268,05:59,06:39,00:40,False,True,False,False,True,False,False,False,False,True
0.5057448524714782,-1.6062758188435426,11:36,22:09,10:33,True,False,True,False,False,False,True,False,False,False
-0.5367172355329817,-0.04099168173448155,06:17,17:05,10:48,False,True,True,False,False,False,False,True,False,False
0.6360526134720357,-0.8896189697287283,19:35,06:54,11:19,False,True,False,False,True,False,False,False,True,False
-1.0579482795352118,0.9644369595489002,17:19,04:53,11:34,True,False,False,True,False,False,False,True,False,False
-1.1882560405357692,-0.01701996851542601,19:41,23:57,04:16,False,True,False,True,False,False,False,True,False,False
-0.7973327575340967,1.240117389575974,08:54,13:57,05:03,True,False,False,False,True,False,True,False,False,False
0.11482156946980573,0.7752236733445862,21:23,06:38,09:15,True,False,False,False,True,True,False,False,False,False
-1.3837176820366053,1.6371542597740198,18:03,22:14,04:11,False,True,False,False,True,False,True,False,False,False
-0.5367172355329817,0.817330259694234,18:30,20:16,01:46,True,False,True,False,False,False,False,False,True,False
-1.2534099210360479,-0.12517335039012,10:05,14:55,04:50,True,False,False,True,False,True,False,False,False,False
0.17997544997008447,0.8750112996263455,22:27,03:40,05:13,False,True,False,False,True,True,False,False,False,False
-1.1231021600354905,1.4992009166037141,06:59,12:41,05:42,False,True,False,True,False,False,True,False,False,False
0.11482156946980573,-0.0898745014743665,12:22,18:38,06:16,False,True,False,True,False,False,False,False,True,False
-1.709487084537999,0.7040445827074077,20:31,03:45,07:14,True,False,False,True,False,False,True,False,False,False
1.613360820976217,1.4774201664208089,06:12,15:34,09:22,False,True,True,False,False,False,False,False,False,True
0.7012064939723144,-0.448986231117247,15:03,18:44,03:41,True,False,False,False,True,False,False,True,False,False
1.0921297769739868,-1.6957673508573805,21:50,05:02,07:12,True,False,False,False,True,False,False,True,False,False
-0.6670249965335392,-1.253410481856667,17:56,04:26,10:30,True,False,False,False,True,False,True,False,False,False
0.570898732971757,0.6019256571950259,22:09,04:51,06:42,True,False,True,False,False,False,False,False,False,True
0.6210672209569718,-0.7567635536229292,12:55,16:17,03:22,True,False,False,True,False,False,True,False,False,False
-0.5367172355329817,0.9058766703983598,09:16,17:38,08:22,False,True,True,False,False,False,False,False,False,True
-1.5791793235374416,-0.4369430944283428,12:59,14:46,01:47,False,True,False,True,False,False,False,False,False,True
-0.6670249965335392,-0.9874476172958122,09:14,11:02,01:48,True,False,True,False,False,False,False,True,False,False
-1.5791793235374416,-1.071087989201343,06:02,14:14,08:12,True,False,False,True,False,False,False,False,False,True
0.11482156946980573,-0.36908338439103117,16:50,19:46,02:56,False,True,False,False,True,False,False,False,False,True
0.8966681354731506,1.2737236121461528,09:56,16:44,06:48,False,True,True,False,False,False,False,False,False,True
-1.1882560405357692,0.94308294595735,10:30,10:46,00:16,True,False,False,False,True,True,False,False,False,False
-1.4488715625368842,-0.12556571893384857,15:40,22:37,06:57,False,True,False,True,False,False,False,False,True,False
0.44059097197119945,-0.8137715526223673,20:37,02:33,05:56,False,True,True,False,False,False,False,False,False,True
-1.6443332040377203,0.7301728909149877,20:40,20:59,00:19,False,True,False,False,True,False,True,False,False,False
-1.1882560405357692,0.1854049679970721,08:31,14:29,05:58,True,False,True,False,False,False,True,False,False,False
0.17997544997008447,-0.6912695108638665,07:43,18:33,10:50,False,True,False,False,True,True,False,False,False,False
-0.7321788770338179,-0.5208841867506,21:29,01:59,04:30,False,True,False,False,True,False,True,False,False,False
-1.3185638015363266,-0.6934919779436735,12:18,19:12,06:54,True,False,True,False,False,False,True,False,False,False
-1.1882560405357692,-0.6203453165799133,23:16,02:47,03:31,True,False,True,False,False,False,False,False,True,False
1.0269758964737081,1.282730904628104,16:56,19:49,02:53,False,True,True,False,False,False,False,False,False,True
-1.2534099210360479,0.19248764981197328,14:16,22:43,08:27,False,True,False,False,True,True,False,False,False,False
0.24512933047036323,0.7461053449935544,05:56,10:22,04:26,True,False,False,False,True,False,False,False,False,True
-0.40315178050741046,0.17163770091893613,12:22,14:14,01:52,True,False,True,False,False,False,False,False,False,True
-1.1882560405357692,1.3334037268485037,19:36,05:27,09:51,False,True,True,False,False,False,False,False,False,True
0.44059097197119945,-1.2352956567538564,16:44,17:15,00:31,False,True,True,False,False,False,False,False,False,True
0.310283210970642,1.2383588911391163,16:05,23:27,07:22,False,True,False,True,False,False,True,False,False,False
-0.14579395253130925,0.8509107062286932,21:55,01:27,03:32,False,True,False,False,True,True,False,False,False,False
-0.015486191530751755,0.3919798462603964,19:36,06:03,10:27,False,True,True,False,False,False,True,False,False,False
0.44059097197119945,1.3365913632658044,08:50,18:45,09:55,False,True,True,False,False,False,True,False,False,False
-1.5791793235374416,1.2844979950768682,06:42,14:05,07:23,True,False,False,False,True,False,False,False,True,False
0.11482156946980573,0.5546409516697446,20:08,23:46,03:38,True,False,False,True,False,False,True,False,False,False
1.0921297769739868,-1.0903054558321508,11:45,18:25,06:40,False,True,False,True,False,False,True,False,False,False
0.9618220159734294,0.5635193639730984,10:29,20:55,10:26,True,False,False,True,False,False,False,True,False,False
0.9618220159734294,0.7524748898202185,05:55,15:49,09:54,True,False,True,False,False,False,True,False,False,False
-0.14579395253130925,1.6162527588095432,09:20,12:58,03:38,False,True,False,True,False,False,True,False,False,False
-0.08064007203103049,-1.0358951084324357,09:13,13:05,03:52,True,False,False,False,True,False,False,True,False,False
1.2224375379745445,-0.43218884784009515,06:28,16:20,09:52,True,False,False,True,False,False,False,True,False,False
1.3527452989751019,1.3281053195061796,07:39,14:08,06:29,False,True,False,True,False,True,False,False,False,False
0.04966768896952699,0.22845381165246273,14:24,15:26,01:02,False,True,True,False,False,False,False,False,True,False
0.9618220159734294,0.26279321923866067,23:42,07:00,07:18,True,False,False,True,False,False,True,False,False,False
1.6785147014764956,-1.0512003456418304,19:15,02:29,07:14,True,False,False,False,True,False,False,True,False,False
0.310283210970642,0.008670147084923294,13:09,13:28,00:19,False,True,False,True,False,False,False,False,False,True
